date,regime,confidence,growth_score,inflation_score
2018-02-25,REFLATION,55.87301587301587,77.93650793650794,84.28373015873017
2018-02-26,REFLATION,56.095767195767195,78.0478835978836,85.18253968253968
2018-02-27,REFLATION,55.657142857142844,77.82857142857142,81.76984126984127
2018-02-28,REFLATION,52.4809523809524,76.2404761904762,80.82738095238095
2018-03-01,REFLATION,50.489947089947094,75.24497354497355,82.40476190476191
2018-03-02,REFLATION,50.75396825396825,75.37698412698413,84.70436507936508
2018-03-03,REFLATION,49.439682539682565,74.71984126984128,84.66468253968254
2018-03-04,REFLATION,49.421693121693124,74.71084656084656,84.625
2018-03-05,REFLATION,51.675132275132285,75.83756613756614,85.17857142857143
2018-03-06,REFLATION,53.47830687830691,76.73915343915345,86.96031746031747
2018-03-07,REFLATION,52.99259259259259,76.4962962962963,87.29563492063491
2018-03-08,REFLATION,53.230158730158735,76.61507936507937,84.03968253968253
2018-03-09,REFLATION,55.79365079365081,77.8968253968254,83.40674603174602
2018-03-10,REFLATION,56.41428571428574,78.20714285714287,83.3670634920635
2018-03-11,REFLATION,56.386772486772486,78.19338624338624,83.32738095238096
2018-03-12,REFLATION,55.36084656084657,77.68042328042328,84.3809523809524
2018-03-13,REFLATION,53.24708994708993,76.62354497354497,85.30952380952382
2018-03-14,REFLATION,52.21322751322754,76.10661375661377,84.92261904761907
2018-03-15,REFLATION,51.13015873015874,75.56507936507937,83.56746031746033
2018-03-16,REFLATION,51.56190476190477,75.78095238095239,82.67261904761907
2018-03-17,REFLATION,51.14814814814815,75.57407407407408,82.6329365079365
2018-03-18,REFLATION,51.10476190476189,75.55238095238094,82.59325396825398
2018-03-19,REFLATION,47.35238095238097,73.67619047619048,84.7936507936508
2018-03-20,REFLATION,45.906349206349205,72.9531746031746,80.7420634920635
2018-03-21,REFLATION,45.75925925925924,72.87962962962962,83.59722222222223
2018-03-22,REFLATION,40.85714285714289,70.42857142857144,83.78968253968253
2018-03-23,TRANSITIONING,38.009523809523785,69.00476190476189,84.96230158730157
2018-03-24,TRANSITIONING,38.79947089947089,69.39973544973545,84.92261904761904
2018-03-25,TRANSITIONING,38.75608465608465,69.37804232804233,84.8829365079365
2018-03-26,TRANSITIONING,40.17089947089946,70.08544973544973,86.48015873015873
2018-03-27,TRANSITIONING,43.21587301587303,71.60793650793651,87.43650793650794
2018-03-28,TRANSITIONING,43.194708994709,71.5973544973545,81.47817460317461
2018-03-29,TRANSITIONING,44.55291005291002,72.27645502645501,82.46825396825398
2018-03-30,TRANSITIONING,44.509523809523785,72.25476190476189,82.4404761904762
2018-03-31,TRANSITIONING,41.688359788359804,70.8441798941799,82.4126984126984
2018-04-01,TRANSITIONING,33.2116402116402,66.6058201058201,83.12301587301587
2018-04-02,TRANSITIONING,31.55343915343917,65.77671957671959,85.07936507936509
2018-04-03,TRANSITIONING,33.567195767195756,66.78359788359788,81.26587301587301
2018-04-04,TRANSITIONING,33.324867724867715,66.66243386243386,82.74404761904762
2018-04-05,TRANSITIONING,35.7820105820106,67.8910052910053,79.0
2018-04-06,TRANSITIONING,32.97195767195768,66.48597883597884,82.5297619047619
2018-04-07,TRANSITIONING,32.197354497354496,66.09867724867725,82.50198412698413
2018-04-08,TRANSITIONING,32.16349206349207,66.08174603174604,82.47420634920634
2018-04-09,TRANSITIONING,32.4111111111111,66.20555555555555,83.90873015873017
2018-04-10,TRANSITIONING,33.983068783068774,66.99153439153439,84.20634920634922
2018-04-11,TRANSITIONING,32.71746031746031,66.35873015873015,85.84325396825398
2018-04-12,TRANSITIONING,33.60052910052909,66.80026455026454,84.78571428571429
2018-04-13,TRANSITIONING,32.789417989417984,66.39470899470899,83.84325396825398
2018-04-14,TRANSITIONING,31.922222222222217,65.96111111111111,83.80357142857142
2018-04-15,TRANSITIONING,31.888359788359793,65.9441798941799,83.76388888888889
2018-04-16,TRANSITIONING,33.45555555555555,66.72777777777777,86.56746031746032
2018-04-17,TRANSITIONING,35.07354497354498,67.53677248677249,85.57539682539682
2018-04-18,TRANSITIONING,36.09047619047621,68.0452380952381,84.86309523809524
2018-04-19,TRANSITIONING,35.100529100529116,67.55026455026456,84.26587301587303
2018-04-20,TRANSITIONING,34.28571428571428,67.14285714285714,81.35119047619048
2018-04-21,TRANSITIONING,39.622222222222206,69.8111111111111,81.31150793650794
2018-04-22,TRANSITIONING,39.58835978835981,69.7941798941799,81.27182539682539
2018-04-23,TRANSITIONING,39.9005291005291,69.95026455026455,79.44444444444444
2018-04-24,TRANSITIONING,39.55291005291005,69.77645502645503,78.77380952380952
2018-04-25,TRANSITIONING,39.51058201058203,69.75529100529101,77.39880952380952
2018-04-26,TRANSITIONING,39.47830687830688,69.73915343915344,76.96428571428572
2018-04-27,TRANSITIONING,37.7201058201058,68.8600529100529,76.93055555555556
2018-04-28,TRANSITIONING,37.593650793650795,68.7968253968254,76.90277777777779
2018-04-29,TRANSITIONING,37.55978835978837,68.77989417989419,76.875
2018-04-30,TRANSITIONING,37.3962962962963,68.69814814814815,76.59126984126985
2018-05-01,TRANSITIONING,36.61693121693122,68.30846560846561,73.92857142857143
2018-05-02,TRANSITIONING,36.42433862433862,68.21216931216931,73.76388888888889
2018-05-03,TRANSITIONING,35.37830687830689,67.68915343915344,74.00396825396825
2018-05-04,TRANSITIONING,36.217460317460336,68.10873015873017,73.98214285714286
2018-05-05,TRANSITIONING,36.10052910052909,68.05026455026454,73.95436507936509
2018-05-06,TRANSITIONING,36.076190476190476,68.03809523809524,73.9265873015873
2018-05-07,TRANSITIONING,36.2883597883598,68.1441798941799,74.4126984126984
2018-05-08,TRANSITIONING,34.75925925925927,67.37962962962963,74.30555555555556
2018-05-09,TRANSITIONING,36.03756613756613,68.01878306878307,74.73611111111111
2018-05-10,TRANSITIONING,37.604761904761915,68.80238095238096,75.67460317460318
2018-05-11,TRANSITIONING,38.38783068783067,69.19391534391534,76.79563492063492
2018-05-12,TRANSITIONING,37.252380952380975,68.62619047619049,76.76785714285714
2018-05-13,TRANSITIONING,37.22804232804231,68.61402116402115,76.74007936507937
2018-05-14,TRANSITIONING,37.3132275132275,68.65661375661375,76.82539682539682
2018-05-15,TRANSITIONING,38.07724867724869,69.03862433862435,74.33730158730158
2018-05-16,TRANSITIONING,39.223809523809535,69.61190476190477,74.27579365079364
2018-05-17,TRANSITIONING,39.68095238095239,69.8404761904762,74.46825396825398
2018-05-18,TRANSITIONING,37.911111111111126,68.95555555555556,74.29563492063492
2018-05-19,TRANSITIONING,36.03492063492064,68.01746031746032,74.26785714285715
2018-05-20,TRANSITIONING,36.01058201058203,68.00529100529101,74.24007936507937
2018-05-21,TRANSITIONING,36.75132275132276,68.37566137566138,75.1547619047619
2018-05-22,TRANSITIONING,36.141798941798925,68.07089947089946,75.5079365079365
2018-05-23,TRANSITIONING,35.6015873015873,67.80079365079365,74.45833333333333
2018-05-24,TRANSITIONING,35.148677248677245,67.57433862433862,75.23412698412699
2018-05-25,TRANSITIONING,33.55343915343914,66.77671957671957,72.31547619047619
2018-05-26,TRANSITIONING,35.464021164021176,67.73201058201059,72.29960317460319
2018-05-27,TRANSITIONING,35.43015873015872,67.71507936507936,72.28373015873017
2018-05-28,TRANSITIONING,35.3962962962963,67.69814814814815,72.26785714285714
2018-05-29,TRANSITIONING,30.84814814814814,65.42407407407407,71.6904761904762
2018-05-30,TRANSITIONING,32.83650793650793,66.41825396825396,74.45436507936508
2018-05-31,TRANSITIONING,32.386772486772486,66.19338624338624,75.81349206349206
2018-06-01,TRANSITIONING,34.035978835978824,67.01798941798941,76.85515873015873
2018-06-02,TRANSITIONING,33.63174603174602,66.81587301587301,76.82738095238096
2018-06-03,TRANSITIONING,33.597883597883595,66.7989417989418,76.79960317460318
2018-06-04,TRANSITIONING,34.83703703703705,67.41851851851852,77.32539682539684
2018-06-05,TRANSITIONING,36.08730158730157,68.04365079365078,77.72222222222223
2018-06-06,TRANSITIONING,37.608994708994715,68.80449735449736,79.70039682539682
2018-06-07,TRANSITIONING,37.51957671957672,68.75978835978836,81.13492063492063
2018-06-08,TRANSITIONING,37.61058201058199,68.805291005291,80.82738095238095
2018-06-09,TRANSITIONING,38.030158730158746,69.01507936507937,80.78769841269842
2018-06-10,TRANSITIONING,37.98677248677248,68.99338624338624,80.74801587301587
2018-06-11,TRANSITIONING,38.31005291005292,69.15502645502646,81.02380952380953
2018-06-12,TRANSITIONING,37.48624338624339,68.7431216931217,81.06746031746032
2018-06-13,TRANSITIONING,37.00952380952381,68.5047619047619,82.60119047619048
2018-06-14,TRANSITIONING,36.72116402116404,68.36058201058202,76.52777777777777
2018-06-15,TRANSITIONING,36.68201058201055,68.34100529100527,77.16468253968254
2018-06-16,TRANSITIONING,37.580423280423275,68.79021164021164,77.125
2018-06-17,TRANSITIONING,37.55291005291008,68.77645502645504,77.08531746031746
2018-06-18,TRANSITIONING,36.157142857142844,68.07857142857142,77.34920634920636
2018-06-19,TRANSITIONING,35.37619047619046,67.68809523809523,73.97619047619048
2018-06-20,TRANSITIONING,35.54656084656085,67.77328042328043,73.64880952380952
2018-06-21,TRANSITIONING,33.43544973544971,66.71772486772485,74.4920634920635
2018-06-22,TRANSITIONING,33.61693121693122,66.80846560846561,77.24801587301587
2018-06-23,TRANSITIONING,32.57089947089946,66.28544973544973,77.22023809523809
2018-06-24,TRANSITIONING,32.54338624338624,66.27169312169312,77.19246031746032
2018-06-25,TRANSITIONING,29.964021164021176,64.98201058201059,77.69047619047619
2018-06-26,TRANSITIONING,30.539153439153438,65.26957671957672,74.44841269841271
2018-06-27,TRANSITIONING,29.708465608465588,64.8542328042328,72.59325396825398
2018-06-28,TRANSITIONING,29.577777777777783,64.78888888888889,72.79761904761905
2018-06-29,TRANSITIONING,29.63862433862431,64.81931216931216,75.93055555555556
2018-06-30,TRANSITIONING,27.944444444444443,63.97222222222222,75.90277777777777
2018-07-01,TRANSITIONING,35.06772486772485,67.53386243386242,76.55753968253967
2018-07-02,TRANSITIONING,35.59259259259261,67.7962962962963,74.92857142857143
2018-07-03,TRANSITIONING,34.0746031746032,67.0373015873016,77.25
2018-07-04,TRANSITIONING,34.047089947089944,67.02354497354497,77.22222222222223
2018-07-05,TRANSITIONING,33.65502645502647,66.82751322751324,80.02380952380953
2018-07-06,TRANSITIONING,34.44338624338624,67.22169312169312,80.9623015873016
2018-07-07,TRANSITIONING,37.56402116402114,68.78201058201057,80.93452380952381
2018-07-08,TRANSITIONING,37.536507936507945,68.76825396825397,80.90674603174602
2018-07-09,TRANSITIONING,39.74497354497356,69.87248677248678,81.78174603174602
2018-07-10,TRANSITIONING,40.490476190476215,70.24523809523811,81.38095238095238
2018-07-11,TRANSITIONING,38.22116402116404,69.11058201058202,77.12103174603175
2018-07-12,TRANSITIONING,40.223280423280414,70.1116402116402,76.44047619047619
2018-07-13,TRANSITIONING,40.353968253968276,70.17698412698414,77.70436507936508
2018-07-14,TRANSITIONING,41.15026455026455,70.57513227513228,77.6765873015873
2018-07-15,TRANSITIONING,41.113227513227514,70.55661375661376,77.64880952380952
2018-07-16,TRANSITIONING,40.34179894179894,70.17089947089947,77.34920634920636
2018-07-17,TRANSITIONING,41.734391534391534,70.86719576719577,72.5952380952381
2018-07-18,TRANSITIONING,42.60264550264549,71.30132275132274,71.93055555555556
2018-07-19,TRANSITIONING,40.50052910052912,70.25026455026456,70.53571428571429
2018-07-20,TRANSITIONING,40.59259259259261,70.2962962962963,75.17261904761905
2018-07-21,TRANSITIONING,40.09259259259261,70.0462962962963,75.14484126984128
2018-07-22,TRANSITIONING,40.05555555555554,70.02777777777777,75.1170634920635
2018-07-23,TRANSITIONING,40.567195767195756,70.28359788359788,73.86507936507937
2018-07-24,TRANSITIONING,43.50370370370371,71.75185185185185,73.02777777777779
2018-07-25,TRANSITIONING,44.14920634920634,72.07460317460317,75.89484126984127
2018-07-26,TRANSITIONING,43.21428571428572,72.40740740740742,71.60714285714286
2018-07-27,TRANSITIONING,43.824867724867744,71.91243386243387,72.26388888888889
2018-07-28,TRANSITIONING,44.16772486772487,72.08386243386244,72.24801587301587
2018-07-29,TRANSITIONING,44.140211640211646,72.07010582010582,72.23214285714286
2018-07-30,TRANSITIONING,43.22645502645503,71.61322751322751,74.74603174603175
2018-07-31,TRANSITIONING,44.37037037037038,72.18518518518519,72.35317460317461
2018-08-01,TRANSITIONING,40.20238095238096,71.7968253968254,70.10119047619048
2018-08-02,TRANSITIONING,33.56349206349208,71.99444444444444,66.78174603174604
2018-08-03,TRANSITIONING,34.36904761904762,72.49497354497353,67.18452380952381
2018-08-04,TRANSITIONING,34.337301587301596,72.24973544973545,67.1686507936508
2018-08-05,TRANSITIONING,34.30555555555554,72.23597883597884,67.15277777777777
2018-08-06,TRANSITIONING,32.41269841269843,72.42513227513227,66.20634920634922
2018-08-07,TRANSITIONING,33.507936507936506,72.6494708994709,66.75396825396825
2018-08-08,TRANSITIONING,33.940476190476204,71.87539682539682,66.9702380952381
2018-08-09,TRANSITIONING,28.650793650793673,71.83386243386244,64.32539682539684
2018-08-10,TRANSITIONING,24.98809523809524,70.6058201058201,62.49404761904762
2018-08-11,TRANSITIONING,24.956349206349216,70.96243386243387,62.47817460317461
2018-08-12,TRANSITIONING,24.92460317460319,70.94867724867724,62.462301587301596
2018-08-13,TRANSITIONING,25.626984126984127,70.27698412698413,62.81349206349206
2018-08-14,TRANSITIONING,24.47619047619048,70.81957671957672,62.23809523809524
2018-08-15,TRANSITIONING,23.964285714285722,69.3042328042328,61.98214285714286
2018-08-16,TRANSITIONING,24.349206349206355,70.61243386243387,62.17460317460318
2018-08-17,TRANSITIONING,27.623015873015873,70.93121693121692,63.81150793650794
2018-08-18,TRANSITIONING,27.567460317460316,70.77857142857142,63.78373015873016
2018-08-19,TRANSITIONING,27.51190476190476,70.7648148148148,63.75595238095238
2018-08-20,TRANSITIONING,29.134920634920633,70.97804232804233,64.56746031746032
2018-08-21,TRANSITIONING,37.706349206349216,70.31164021164021,68.85317460317461
2018-08-22,TRANSITIONING,38.53915343915344,69.26957671957672,70.18452380952381
2018-08-23,TRANSITIONING,35.72222222222223,69.4489417989418,67.86111111111111
2018-08-24,TRANSITIONING,39.63809523809522,69.81904761904761,70.67261904761905
2018-08-25,TRANSITIONING,38.68465608465607,69.34232804232803,70.64484126984128
2018-08-26,TRANSITIONING,38.657142857142844,69.32857142857142,70.6170634920635
2018-08-27,TRANSITIONING,40.29312169312169,70.14656084656085,72.83730158730158
2018-08-28,TRANSITIONING,40.950264550264535,70.47513227513227,72.33333333333334
2018-08-29,TRANSITIONING,42.72433862433863,71.36216931216931,73.58134920634922
2018-08-30,TRANSITIONING,40.44920634920635,70.22460317460317,72.65079365079364
2018-08-31,TRANSITIONING,38.47830687830685,69.23915343915343,70.56150793650794
2018-09-01,TRANSITIONING,37.6547619047619,70.5015873015873,68.82738095238095
2018-09-02,TRANSITIONING,37.59920634920633,70.4878306878307,68.79960317460316
2018-09-03,TRANSITIONING,37.5674603174603,70.47407407407408,68.78373015873015
2018-09-04,TRANSITIONING,33.74603174603175,69.91613756613756,66.87301587301587
2018-09-05,TRANSITIONING,36.77380952380952,69.66772486772487,68.38690476190476
2018-09-06,TRANSITIONING,36.12698412698413,69.83412698412698,68.06349206349206
2018-09-07,TRANSITIONING,33.86904761904762,69.46587301587303,66.93452380952381
2018-09-08,TRANSITIONING,33.83730158730157,69.40582010582011,66.91865079365078
2018-09-09,TRANSITIONING,33.80555555555554,69.3920634920635,66.90277777777777
2018-09-10,TRANSITIONING,35.11904761904762,69.72116402116401,67.55952380952381
2018-09-11,TRANSITIONING,38.32539682539684,69.53121693121693,69.16269841269842
2018-09-12,TRANSITIONING,40.23174603174604,70.11587301587302,70.97420634920636
2018-09-13,TRANSITIONING,38.13492063492063,70.72407407407408,69.06746031746032
2018-09-14,TRANSITIONING,36.91666666666666,70.31269841269841,68.45833333333333
2018-09-15,TRANSITIONING,36.88492063492063,70.10978835978835,68.44246031746032
2018-09-16,TRANSITIONING,36.85317460317461,70.09206349206349,68.4265873015873
2018-09-17,TRANSITIONING,38.79365079365081,69.66957671957672,69.3968253968254
2018-09-18,TRANSITIONING,40.0952380952381,71.5973544973545,70.04761904761905
2018-09-19,TRANSITIONING,41.154761904761926,71.62433862433862,70.57738095238096
2018-09-20,TRANSITIONING,46.16137566137567,73.08068783068784,73.09126984126985
2018-09-21,TRANSITIONING,43.18650793650795,74.57857142857144,71.59325396825398
2018-09-22,TRANSITIONING,43.13095238095238,74.69497354497355,71.56547619047619
2018-09-23,TRANSITIONING,43.07539682539684,74.67248677248678,71.53769841269842
2018-09-24,TRANSITIONING,43.52380952380952,73.36587301587302,71.76190476190476
2018-09-25,TRANSITIONING,44.30158730158732,74.66851851851852,72.15079365079366
2018-09-26,TRANSITIONING,42.85317460317461,73.87724867724867,71.4265873015873
2018-09-27,TRANSITIONING,35.190476190476204,74.1137566137566,67.5952380952381
2018-09-28,TRANSITIONING,31.81349206349205,73.98835978835979,65.90674603174602
2018-09-29,TRANSITIONING,31.781746031746025,73.22513227513227,65.89087301587301
2018-09-30,TRANSITIONING,31.75,73.2026455026455,65.875
2018-10-01,TRANSITIONING,32.70476190476191,66.35238095238095,66.94047619047619
2018-10-02,TRANSITIONING,31.350793650793662,65.67539682539683,65.72619047619048
2018-10-03,TRANSITIONING,34.09920634920633,67.12804232804233,67.04960317460316
2018-10-04,TRANSITIONING,31.57248677248677,65.78624338624338,66.36507936507937
2018-10-05,TRANSITIONING,30.056613756613757,65.02830687830688,66.26785714285714
2018-10-06,TRANSITIONING,29.575661375661383,64.78783068783069,66.25198412698413
2018-10-07,TRANSITIONING,29.557671957671943,64.77883597883597,66.23611111111111
2018-10-08,TRANSITIONING,30.092063492063488,65.04603174603174,65.90476190476191
2018-10-09,TRANSITIONING,30.490476190476187,65.2452380952381,66.12698412698413
2018-10-10,TRANSITIONING,25.566666666666663,62.78333333333333,66.07738095238095
2018-10-11,TRANSITIONING,22.333862433862436,61.16693121693122,66.01587301587301
2018-10-12,TRANSITIONING,23.088888888888903,61.54444444444445,64.29166666666667
2018-10-13,TRANSITIONING,24.08941798941798,62.04470899470899,64.27579365079364
2018-10-14,TRANSITIONING,24.071428571428584,62.03571428571429,64.25992063492063
2018-10-15,TRANSITIONING,23.16984126984127,61.584920634920636,66.77380952380952
2018-10-16,TRANSITIONING,23.71798941798943,61.858994708994715,68.63888888888889
2018-10-17,TRANSITIONING,24.08783068783069,62.043915343915344,65.1329365079365
2018-10-18,TRANSITIONING,20.13968253968254,60.06984126984127,62.83333333333333
2018-10-19,TRANSITIONING,20.242857142857147,60.121428571428574,63.263888888888886
2018-10-20,TRANSITIONING,18.28042328042328,59.14021164021164,63.24801587301588
2018-10-21,TRANSITIONING,18.262433862433866,59.13121693121693,63.23214285714286
2018-10-22,TRANSITIONING,18.530158730158732,59.265079365079366,62.353174603174594
2018-10-23,TRANSITIONING,16.010582010582013,58.00529100529101,62.38492063492063
2018-10-24,TRANSITIONING,14.787301587301599,57.3936507936508,60.442460317460316
2018-10-25,TRANSITIONING,15.558730158730157,57.77936507936508,58.718253968253975
2018-10-26,TRANSITIONING,14.401587301587298,57.20079365079365,61.156746031746025
2018-10-27,TRANSITIONING,14.753968253968239,57.37698412698412,61.14087301587302
2018-10-28,TRANSITIONING,14.735978835978841,57.36798941798942,61.125
2018-10-29,TRANSITIONING,14.908465608465619,57.45423280423281,59.599206349206355
2018-10-30,TRANSITIONING,13.917460317460339,56.95873015873017,57.02380952380952
2018-10-31,TRANSITIONING,14.075396825396837,57.26402116402116,57.03769841269842
2018-11-01,TRANSITIONING,9.293650793650784,57.69656084656084,54.64682539682539
2018-11-02,TRANSITIONING,9.781746031746039,58.703439153439156,54.89087301587302
2018-11-03,TRANSITIONING,9.726190476190482,58.370370370370374,54.86309523809524
2018-11-04,TRANSITIONING,9.670634920634939,58.36137566137567,54.83531746031747
2018-11-05,TRANSITIONING,10.650793650793645,57.63095238095238,55.32539682539682
2018-11-06,TRANSITIONING,15.01428571428572,57.50714285714286,57.83730158730159
2018-11-07,TRANSITIONING,16.28994708994709,58.144973544973546,59.9781746031746
2018-11-08,TRANSITIONING,12.5,57.97407407407407,56.25
2018-11-09,TRANSITIONING,8.78968253968253,57.02222222222222,54.394841269841265
2018-11-10,TRANSITIONING,8.734126984126988,56.73544973544974,54.367063492063494
2018-11-11,TRANSITIONING,8.67857142857143,56.72645502645503,54.339285714285715
2018-11-12,TRANSITIONING,3.2063492063492163,56.36507936507936,51.60317460317461
2018-11-13,TRANSITIONING,2.999999999999986,55.32142857142858,51.49999999999999
2018-11-14,TRANSITIONING,4.321428571428569,54.81428571428572,52.160714285714285
2018-11-15,TRANSITIONING,2.587301587301596,54.73650793650793,51.2936507936508
2018-11-16,TRANSITIONING,10.859259259259233,55.429629629629616,57.224206349206355
2018-11-17,TRANSITIONING,8.896825396825406,54.4484126984127,57.19642857142857
2018-11-18,TRANSITIONING,8.87883597883598,54.43941798941799,57.16865079365079
2018-11-19,TRANSITIONING,7.699999999999989,53.849999999999994,56.242063492063494
2018-11-20,TRANSITIONING,4.999999999999986,53.84100529100529,52.49999999999999
2018-11-21,TRANSITIONING,4.551587301587304,53.56349206349207,52.27579365079365
2018-11-22,TRANSITIONING,4.5198412698412795,53.55449735449736,52.25992063492064
2018-11-23,TRANSITIONING,0.75,53.10608465608466,49.625
2018-11-24,TRANSITIONING,0.7817460317460387,50.78227513227514,49.60912698412698
2018-11-25,TRANSITIONING,0.8134920634920633,50.77328042328043,49.59325396825397
2018-11-26,TRANSITIONING,1.5634920634920633,50.80449735449736,49.21825396825397
2018-11-27,TRANSITIONING,1.4354497354497369,49.28227513227513,43.86111111111111
2018-11-28,TRANSITIONING,0.6507936507936591,50.32539682539683,47.79563492063492
2018-11-29,TRANSITIONING,3.3412698412698347,48.32936507936508,52.41269841269841
2018-11-30,TRANSITIONING,1.2579365079365061,48.24391534391535,49.37103174603175
2018-12-01,TRANSITIONING,1.7232804232804284,49.138359788359786,47.64087301587302
2018-12-02,TRANSITIONING,1.7507936507936535,49.12460317460317,47.62500000000001
2018-12-03,TRANSITIONING,1.0888888888888886,49.455555555555556,46.94444444444444
2018-12-04,TRANSITIONING,3.095238095238088,45.88783068783069,48.452380952380956
2018-12-05,TRANSITIONING,3.1269841269841123,45.87883597883597,48.436507936507944
2018-12-06,TRANSITIONING,9.246031746031733,45.12222222222223,45.376984126984134
2018-12-07,TRANSITIONING,7.059523809523796,44.837566137566135,46.4702380952381
2018-12-08,TRANSITIONING,2.657671957671951,48.671164021164024,46.442460317460316
2018-12-09,TRANSITIONING,2.675661375661363,48.66216931216932,46.414682539682545
2018-12-10,TRANSITIONING,3.246031746031747,48.37698412698413,41.78968253968254
2018-12-11,TRANSITIONING,3.67936507936507,51.839682539682535,39.5
2018-12-12,TRANSITIONING,5.0428571428571445,52.52142857142857,41.74007936507937
2018-12-13,TRANSITIONING,4.291534391534398,52.1457671957672,41.73809523809524
2018-12-14,TRANSITIONING,4.035449735449731,52.017724867724866,38.585317460317455
2018-12-15,TRANSITIONING,1.7026455026454954,50.85132275132275,38.597222222222214
2018-12-16,TRANSITIONING,1.6846560846560834,50.84232804232804,38.60912698412699
2018-12-17,TRANSITIONING,0.7714285714285722,50.385714285714286,39.70634920634921
2018-12-18,TRANSITIONING,0.020105820105811745,49.989947089947094,40.69047619047619
2018-12-19,TRANSITIONING,0.2322751322751344,49.88386243386243,39.74404761904762
2018-12-20,TRANSITIONING,1.3317460317460217,49.33412698412699,42.71825396825397
2018-12-21,TRANSITIONING,1.724338624338614,49.13783068783069,40.07738095238095
2018-12-22,TRANSITIONING,5.44603174603175,47.276984126984125,40.07738095238095
2018-12-23,TRANSITIONING,5.464021164021162,47.26798941798942,40.07738095238095
2018-12-24,TRANSITIONING,8.36455026455026,45.81772486772487,43.329365079365076
2018-12-25,TRANSITIONING,8.382539682539687,45.80873015873016,43.32936507936508
2018-12-26,TRANSITIONING,7.974603174603189,46.012698412698406,42.57539682539682
2018-12-27,TRANSITIONING,8.328571428571436,45.83571428571428,43.089285714285715
2018-12-28,TRANSITIONING,8.782539682539678,45.60873015873016,43.77777777777778
2018-12-29,TRANSITIONING,12.523809523809518,43.28492063492064,43.73809523809524
2018-12-30,TRANSITIONING,12.603174603174608,43.275925925925925,43.698412698412696
2018-12-31,TRANSITIONING,10.5,42.93783068783069,44.75
2019-01-01,TRANSITIONING,4.5137566137566125,47.743121693121694,41.067460317460316
2019-01-02,TRANSITIONING,5.301058201058197,47.3494708994709,36.54761904761905
2019-01-03,TRANSITIONING,6.395767195767192,46.802116402116404,39.25198412698413
2019-01-04,TRANSITIONING,4.680423280423284,47.65978835978836,43.86904761904763
2019-01-05,TRANSITIONING,0.7486772486772537,50.37433862433863,43.829365079365076
2019-01-06,TRANSITIONING,0.7148148148148152,50.35740740740741,43.78968253968253
2019-01-07,TRANSITIONING,0.9158730158730037,50.4579365079365,46.31944444444444
2019-01-08,TRANSITIONING,1.3201058201058231,49.33994708994709,45.551587301587304
2019-01-09,TRANSITIONING,0.9555555555555628,49.52222222222222,49.172619047619044
2019-01-10,TRANSITIONING,1.1444444444444457,49.42777777777778,45.77777777777778
2019-01-11,TRANSITIONING,1.2195767195767075,49.390211640211646,45.58134920634921
2019-01-12,TRANSITIONING,1.5243386243386112,50.762169312169306,45.54166666666666
2019-01-13,TRANSITIONING,1.490476190476187,50.74523809523809,45.50198412698413
2019-01-14,TRANSITIONING,0.6068783068783006,50.30343915343915,44.361111111111114
2019-01-15,TRANSITIONING,1.479365079365067,49.26031746031747,41.28174603174604
2019-01-16,TRANSITIONING,1.0941798941799021,49.45291005291005,40.81944444444444
2019-01-17,TRANSITIONING,0.386772486772486,49.80661375661376,40.547619047619044
2019-01-18,TRANSITIONING,0.416402116402125,50.20820105820106,39.59325396825397
2019-01-19,TRANSITIONING,1.7714285714285722,50.885714285714286,39.56547619047619
2019-01-20,TRANSITIONING,1.7375661375661196,50.86878306878306,39.53769841269842
2019-01-21,TRANSITIONING,1.7037037037036953,50.85185185185185,39.50992063492063
2019-01-22,TRANSITIONING,1.2878306878306773,49.35608465608466,37.25396825396825
2019-01-23,TRANSITIONING,0.6767195767195915,49.661640211640204,39.077380952380956
2019-01-24,TRANSITIONING,1.359788359788368,49.320105820105816,34.33333333333333
2019-01-25,TRANSITIONING,0.9259259259259238,49.53703703703704,40.279761904761905
2019-01-26,TRANSITIONING,9.01534391534392,45.49232804232804,40.25198412698413
2019-01-27,TRANSITIONING,9.049206349206344,45.47539682539683,40.224206349206355
2019-01-28,TRANSITIONING,10.19259259259259,44.903703703703705,38.222222222222214
2019-01-29,TRANSITIONING,9.933333333333323,45.03333333333334,39.28968253968254
2019-01-30,TRANSITIONING,8.727513227513228,45.636243386243386,45.31944444444444
2019-01-31,TRANSITIONING,8.714814814814815,45.64259259259259,45.29761904761905
2019-02-01,TRANSITIONING,6.496031746031747,46.616931216931214,46.75198412698413
2019-02-02,TRANSITIONING,5.791005291005291,47.104497354497354,46.72420634920635
2019-02-03,TRANSITIONING,5.8343915343915285,47.082804232804236,46.69642857142858
2019-02-04,TRANSITIONING,4.882010582010594,47.5589947089947,44.85317460317461
2019-02-05,TRANSITIONING,4.954497354497363,47.52275132275132,43.71825396825397
2019-02-06,TRANSITIONING,5.246031746031747,47.37698412698413,40.894841269841265
2019-02-07,TRANSITIONING,6.717460317460322,46.64126984126984,39.12301587301587
2019-02-08,TRANSITIONING,6.471428571428561,46.76428571428572,39.00595238095239
2019-02-09,TRANSITIONING,4.005291005290999,47.9973544973545,38.9781746031746
2019-02-10,TRANSITIONING,4.039153439153438,47.98042328042328,38.95039682539682
2019-02-11,TRANSITIONING,4.487301587301573,47.75634920634921,37.845238095238095
